# NB2090 filter curve @ T=90K 
# NB2090
# Wavelength (nm)	T (%)
2131.586	 0.074007243	
2131.785	 0.037921507	
2131.985	 0.023296343	
2132.184	 0.115645163	
2132.384	 0.167429030	
2132.583	 0.088341437	
2132.782	 0.101693198	
2132.982	 0.073173977	
2133.181	 0.008944543	
2133.381	 0.016314086	
2133.580	 0.052227557	
