#wavelength	flux
127379.7734	5.37E-02
127411.6223	5.36E-02
127443.4792	5.35E-02
127475.344	5.35E-02
127507.2168	5.34E-02
127539.0976	5.34E-02
127570.9863	5.33E-02
127602.883	5.33E-02
127634.7877	5.32E-02
127666.7003	5.32E-02
127698.6209	5.31E-02
127730.5496	5.31E-02
127762.4862	5.30E-02
127794.4307	5.30E-02
127826.3833	5.29E-02
127858.3439	5.28E-02
127890.3124	5.28E-02
127922.289	5.27E-02
127954.2735	5.27E-02
127986.266	5.26E-02
128018.2666	5.26E-02
128050.2751	5.25E-02
128082.2916	5.25E-02
128114.3162	5.24E-02
128146.3487	5.24E-02
128178.3893	5.23E-02
128210.4379	5.23E-02
128242.4945	5.22E-02
128274.5591	5.22E-02
128306.6317	5.21E-02
128338.7123	5.20E-02
128370.801	5.20E-02
128402.8976	5.19E-02
128435.0023	5.19E-02
128467.1151	5.18E-02
128499.2358	5.18E-02
128531.3646	5.17E-02
128563.5015	5.17E-02
128595.6463	5.16E-02
128627.7992	5.16E-02
128659.9602	5.15E-02
128692.1291	5.15E-02
128724.3062	5.14E-02
128756.4912	5.13E-02
128788.6843	5.13E-02
128820.8855	5.12E-02
128853.0947	5.12E-02
128885.312	5.11E-02
128917.5373	5.11E-02
128949.7707	5.10E-02
128982.0121	5.10E-02
129014.2616	5.09E-02
129046.5192	5.08E-02
129078.7848	5.08E-02
129111.0585	5.07E-02
129143.3403	5.07E-02
129175.6301	5.06E-02
129207.928	5.06E-02
129240.234	5.05E-02
129272.5481	5.04E-02
129304.8702	5.04E-02
129337.2005	5.03E-02
129369.5388	5.02E-02
129401.8852	5.01E-02
129434.2397	5.01E-02
129466.6022	5.00E-02
129498.9729	4.99E-02
129531.3517	4.98E-02
129563.7385	4.98E-02
129596.1335	4.98E-02
129628.5365	4.98E-02
129660.9477	4.97E-02
129693.3669	4.97E-02
129725.7943	4.97E-02
129758.2298	4.97E-02
129790.6733	4.96E-02
129823.125	4.96E-02
129855.5848	4.95E-02
129888.0528	4.95E-02
129920.5288	4.95E-02
129953.013	4.94E-02
129985.5052	4.93E-02
130018.0056	4.93E-02
130050.5142	4.93E-02
130083.0308	4.92E-02
130115.5556	4.92E-02
130148.0886	4.91E-02
130180.6296	4.91E-02
130213.1788	4.90E-02
130245.7361	4.90E-02
130278.3016	4.89E-02
130310.8752	4.89E-02
130343.457	4.88E-02
130376.0469	4.88E-02
130408.6449	4.87E-02
130441.2511	4.87E-02
130473.8655	4.86E-02
130506.488	4.86E-02
130539.1187	4.86E-02
130571.7575	4.85E-02
130604.4045	4.85E-02
130637.0596	4.84E-02
130669.723	4.84E-02
130702.3944	4.83E-02
130735.0741	4.83E-02
130767.7619	4.82E-02
130800.4579	4.82E-02
130833.1621	4.81E-02
130865.8744	4.81E-02
130898.5949	4.80E-02
130931.3237	4.80E-02
130964.0605	4.79E-02
130996.8056	4.79E-02
131029.5589	4.78E-02
131062.3203	4.78E-02
131095.09	4.77E-02
131127.8678	4.77E-02
131160.6538	4.76E-02
131193.4481	4.76E-02
131226.2505	4.75E-02
131259.0611	4.75E-02
131291.88	4.74E-02
131324.707	4.74E-02
131357.5423	4.73E-02
131390.3857	4.73E-02
131423.2374	4.72E-02
131456.0973	4.72E-02
131488.9654	4.71E-02
131521.8417	4.71E-02
131554.7262	4.70E-02
131587.619	4.70E-02
131620.52	4.69E-02
131653.4292	4.68E-02
131686.3466	4.68E-02
131719.2723	4.67E-02
131752.2062	4.67E-02
131785.1483	4.66E-02
131818.0987	4.65E-02
131851.0573	4.65E-02
131884.0242	4.64E-02
131916.9993	4.63E-02
131949.9826	4.62E-02
131982.9742	4.61E-02
132015.974	4.59E-02
132048.9821	4.57E-02
132081.9984	4.54E-02
132115.023	4.53E-02
132148.0559	4.54E-02
132181.097	4.56E-02
132214.1464	4.57E-02
132247.204	4.57E-02
132280.2699	4.58E-02
132313.3441	4.58E-02
132346.4265	4.58E-02
132379.5172	4.57E-02
132412.6162	4.57E-02
132445.7235	4.57E-02
132478.839	4.57E-02
132511.9628	4.56E-02
132545.0949	4.56E-02
132578.2353	4.56E-02
132611.384	4.55E-02
132644.5409	4.55E-02
132677.7062	4.55E-02
132710.8797	4.54E-02
132744.0616	4.54E-02
132777.2517	4.53E-02
132810.4501	4.53E-02
132843.6568	4.53E-02
132876.8719	4.52E-02
132910.0952	4.52E-02
132943.3269	4.51E-02
132976.5668	4.51E-02
133009.8151	4.50E-02
133043.0717	4.50E-02
133076.3365	4.49E-02
133109.6098	4.49E-02
133142.8913	4.49E-02
133176.1811	4.48E-02
133209.4793	4.48E-02
133242.7858	4.47E-02
133276.1006	4.47E-02
133309.4238	4.46E-02
133342.7553	4.46E-02
133376.0951	4.46E-02
133409.4433	4.45E-02
133442.7998	4.45E-02
133476.1646	4.44E-02
133509.5378	4.44E-02
133542.9193	4.43E-02
133576.3092	4.43E-02
133609.7074	4.42E-02
133643.114	4.42E-02
133676.5289	4.42E-02
133709.9522	4.41E-02
133743.3838	4.41E-02
133776.8238	4.40E-02
133810.2721	4.40E-02
133843.7289	4.39E-02
133877.1939	4.39E-02
133910.6674	4.38E-02
133944.1492	4.38E-02
133977.6394	4.38E-02
134011.138	4.37E-02
134044.6449	4.37E-02
134078.1602	4.36E-02
134111.6839	4.36E-02
134145.216	4.35E-02
134178.7565	4.35E-02
134212.3053	4.34E-02
134245.8625	4.34E-02
134279.4282	4.34E-02
134313.0022	4.33E-02
134346.5846	4.33E-02
134380.1754	4.32E-02
134413.7746	4.32E-02
134447.3822	4.31E-02
134480.9982	4.31E-02
134514.6227	4.31E-02
134548.2555	4.30E-02
134581.8967	4.30E-02
134615.5464	4.29E-02
134649.2044	4.29E-02
134682.8709	4.28E-02
134716.5458	4.28E-02
134750.2291	4.28E-02
134783.9208	4.27E-02
134817.621	4.27E-02
134851.3296	4.26E-02
134885.0466	4.26E-02
134918.772	4.25E-02
134952.5059	4.25E-02
134986.2482	4.25E-02
135019.999	4.24E-02
135053.7582	4.24E-02
135087.5258	4.23E-02
135121.3019	4.23E-02
135155.0864	4.22E-02
135188.8793	4.22E-02
135222.6808	4.22E-02
135256.4906	4.21E-02
135290.3089	4.21E-02
135324.1357	4.20E-02
135357.9709	4.20E-02
135391.8146	4.19E-02
135425.6668	4.19E-02
135459.5274	4.19E-02
135493.3965	4.18E-02
135527.274	4.18E-02
135561.16	4.17E-02
135595.0545	4.17E-02
135628.9575	4.16E-02
135662.8689	4.16E-02
135696.7889	4.16E-02
135730.7173	4.15E-02
135764.6542	4.15E-02
135798.5995	4.14E-02
135832.5534	4.14E-02
135866.5157	4.13E-02
135900.4866	4.13E-02
135934.4659	4.13E-02
135968.4537	4.12E-02
136002.4501	4.12E-02
136036.4549	4.11E-02
136070.4682	4.11E-02
136104.4901	4.10E-02
136138.5204	4.10E-02
136172.5593	4.10E-02
136206.6066	4.09E-02
136240.6625	4.09E-02
136274.7269	4.08E-02
136308.7998	4.08E-02
136342.8812	4.07E-02
136376.9712	4.07E-02
136411.0696	4.06E-02
136445.1766	4.06E-02
136479.2922	4.05E-02
136513.4162	4.05E-02
136547.5488	4.05E-02
136581.6899	4.04E-02
136615.8396	4.04E-02
136649.9978	4.03E-02
136684.1645	4.03E-02
136718.3398	4.03E-02
136752.5236	4.02E-02
136786.716	4.02E-02
136820.9169	4.02E-02
136855.1264	4.01E-02
136889.3444	4.01E-02
136923.571	4.00E-02
136957.8061	4.00E-02
136992.0498	4.00E-02
137026.3021	3.99E-02
137060.5629	3.99E-02
137094.8323	3.99E-02
137129.1102	3.98E-02
137163.3968	3.98E-02
137197.6919	3.97E-02
137231.9956	3.97E-02
137266.3078	3.97E-02
137300.6286	3.96E-02
137334.9581	3.96E-02
137369.296	3.95E-02
137403.6426	3.95E-02
137437.9978	3.95E-02
137472.3616	3.94E-02
137506.7339	3.94E-02
137541.1149	3.93E-02
137575.5044	3.93E-02
137609.9025	3.93E-02
137644.3093	3.92E-02
137678.7246	3.92E-02
137713.1486	3.91E-02
137747.5811	3.91E-02
137782.0223	3.91E-02
137816.4721	3.90E-02
137850.9305	3.90E-02
137885.3975	3.89E-02
137919.8731	3.89E-02
137954.3573	3.89E-02
137988.8502	3.88E-02
138023.3517	3.88E-02
138057.8618	3.87E-02
138092.3806	3.87E-02
138126.9079	3.86E-02
138161.444	3.86E-02
138195.9886	3.85E-02
138230.5419	3.85E-02
138265.1038	3.84E-02
138299.6744	3.84E-02
138334.2536	3.83E-02
138368.8414	3.82E-02
138403.4379	3.81E-02
138438.0431	3.80E-02
138472.6569	3.79E-02
138507.2793	3.77E-02
138541.9104	3.74E-02
138576.5502	3.71E-02
138611.1986	3.65E-02
138645.8557	3.60E-02
138680.5215	3.63E-02
138715.1959	3.69E-02
138749.879	3.72E-02
138784.5708	3.74E-02
138819.2713	3.75E-02
138853.9804	3.75E-02
138888.6982	3.76E-02
138923.4247	3.76E-02
138958.1598	3.76E-02
138992.9037	3.76E-02
139027.6562	3.76E-02
139062.4174	3.76E-02
139097.1873	3.75E-02
139131.966	3.75E-02
139166.7533	3.75E-02
139201.5493	3.75E-02
139236.354	3.74E-02
139271.1674	3.74E-02
139305.9895	3.74E-02
139340.8203	3.73E-02
139375.6598	3.73E-02
139410.5081	3.73E-02
139445.365	3.72E-02
139480.2307	3.72E-02
139515.105	3.72E-02
139549.9882	3.71E-02
139584.88	3.71E-02
139619.7805	3.70E-02
139654.6898	3.70E-02
139689.6078	3.70E-02
139724.5345	3.69E-02
139759.47	3.69E-02
139794.4142	3.69E-02
139829.3671	3.68E-02
139864.3288	3.68E-02
139899.2992	3.68E-02
139934.2784	3.67E-02
139969.2663	3.67E-02
140004.263	3.66E-02
140039.2684	3.66E-02
140074.2825	3.66E-02
140109.3054	3.65E-02
140144.3371	3.65E-02
140179.3775	3.65E-02
140214.4267	3.64E-02
140249.4847	3.64E-02
140284.5514	3.63E-02
140319.6269	3.63E-02
140354.7111	3.63E-02
140389.8042	3.62E-02
140424.906	3.62E-02
140460.0166	3.62E-02
140495.1359	3.61E-02
140530.2641	3.61E-02
140565.401	3.61E-02
140600.5467	3.60E-02
140635.7012	3.60E-02
140670.8645	3.59E-02
140706.0365	3.59E-02
140741.2174	3.59E-02
140776.4071	3.58E-02
140811.6055	3.58E-02
140846.8128	3.58E-02
140882.0289	3.57E-02
140917.2538	3.57E-02
140952.4874	3.57E-02
140987.7299	3.56E-02
141022.9812	3.56E-02
141058.2414	3.56E-02
141093.5103	3.55E-02
141128.788	3.55E-02
141164.0746	3.54E-02
141199.37	3.54E-02
141234.6742	3.54E-02
141269.9873	3.53E-02
141305.3091	3.53E-02
141340.6399	3.53E-02
141375.9794	3.52E-02
141411.3278	3.52E-02
141446.685	3.52E-02
141482.051	3.51E-02
141517.4259	3.51E-02
141552.8097	3.51E-02
141588.2023	3.50E-02
141623.6037	3.50E-02
141659.014	3.49E-02
141694.4332	3.49E-02
141729.8612	3.49E-02
141765.298	3.48E-02
141800.7437	3.48E-02
141836.1983	3.48E-02
141871.6618	3.47E-02
141907.1341	3.47E-02
141942.6153	3.47E-02
141978.1053	3.46E-02
142013.6042	3.46E-02
142049.1121	3.46E-02
142084.6287	3.45E-02
142120.1543	3.45E-02
142155.6887	3.45E-02
142191.2321	3.44E-02
142226.7843	3.44E-02
142262.3454	3.44E-02
142297.9154	3.43E-02
142333.4943	3.43E-02
142369.0821	3.42E-02
142404.6787	3.42E-02
142440.2843	3.42E-02
142475.8988	3.41E-02
142511.5222	3.41E-02
142547.1545	3.41E-02
142582.7957	3.40E-02
142618.4458	3.40E-02
142654.1049	3.40E-02
142689.7728	3.39E-02
142725.4497	3.39E-02
142761.1355	3.39E-02
142796.8302	3.38E-02
142832.5338	3.38E-02
142868.2464	3.38E-02
142903.9679	3.37E-02
142939.6983	3.37E-02
142975.4377	3.37E-02
143011.1859	3.36E-02
143046.9432	3.36E-02
143082.7093	3.36E-02
143118.4845	3.35E-02
143154.2685	3.35E-02
143190.0615	3.35E-02
143225.8635	3.34E-02
143261.6744	3.34E-02
143297.4942	3.34E-02
143333.3231	3.33E-02
143369.1608	3.33E-02
143405.0076	3.33E-02
143440.8633	3.32E-02
143476.7279	3.32E-02
143512.6016	3.32E-02
143548.4842	3.31E-02
143584.3757	3.31E-02
143620.2763	3.31E-02
143656.1858	3.30E-02
143692.1043	3.30E-02
143728.0318	3.30E-02
143763.9682	3.29E-02
143799.9137	3.29E-02
143835.8681	3.29E-02
143871.8316	3.28E-02
143907.804	3.28E-02
143943.7854	3.28E-02
143979.7758	3.27E-02
144015.7752	3.27E-02
144051.7836	3.27E-02
144087.801	3.26E-02
144123.8274	3.26E-02
144159.8629	3.26E-02
144195.9073	3.25E-02
144231.9607	3.25E-02
144268.0232	3.25E-02
144304.0947	3.24E-02
144340.1752	3.24E-02
144376.2647	3.24E-02
144412.3632	3.23E-02
144448.4708	3.23E-02
144484.5874	3.23E-02
144520.713	3.22E-02
144556.8477	3.22E-02
144592.9914	3.22E-02
144629.1441	3.21E-02
144665.3059	3.21E-02
144701.4767	3.21E-02
144737.6566	3.20E-02
144773.8455	3.20E-02
144810.0434	3.20E-02
144846.2504	3.19E-02
144882.4665	3.19E-02
144918.6916	3.19E-02
144954.9257	3.18E-02
144991.169	3.18E-02
145027.4212	3.18E-02
145063.6826	3.17E-02
145099.953	3.17E-02
145136.2325	3.17E-02
145172.5211	3.16E-02
145208.8187	3.16E-02
145245.1254	3.16E-02
145281.4412	3.16E-02
145317.766	3.15E-02
145354.1	3.15E-02
145390.443	3.15E-02
145426.7951	3.14E-02
145463.1563	3.14E-02
145499.5266	3.14E-02
145535.906	3.13E-02
145572.2945	3.13E-02
145608.6921	3.13E-02
145645.0988	3.12E-02
145681.5146	3.12E-02
145717.9395	3.12E-02
145754.3735	3.11E-02
145790.8166	3.11E-02
145827.2688	3.11E-02
145863.7302	3.10E-02
145900.2006	3.10E-02
145936.6802	3.10E-02
145973.1689	3.09E-02
146009.6667	3.09E-02
146046.1736	3.09E-02
146082.6897	3.09E-02
146119.2149	3.08E-02
146155.7493	3.08E-02
146192.2927	3.08E-02
146228.8453	3.07E-02
146265.4071	3.07E-02
146301.978	3.07E-02
146338.558	3.06E-02
146375.1472	3.06E-02
146411.7455	3.06E-02
146448.353	3.05E-02
146484.9696	3.05E-02
146521.5954	3.05E-02
146558.2303	3.05E-02
146594.8744	3.04E-02
146631.5277	3.04E-02
146668.1901	3.04E-02
146704.8617	3.03E-02
146741.5425	3.03E-02
146778.2324	3.03E-02
146814.9315	3.02E-02
146851.6398	3.02E-02
146888.3573	3.02E-02
146925.0839	3.01E-02
146961.8197	3.01E-02
146998.5647	3.01E-02
147035.3189	3.01E-02
147072.0823	3.00E-02
147108.8549	3.00E-02
147145.6367	3.00E-02
147182.4277	2.99E-02
147219.2278	2.99E-02
147256.0372	2.99E-02
147292.8558	2.98E-02
147329.6836	2.98E-02
147366.5205	2.98E-02
147403.3667	2.98E-02
147440.2222	2.97E-02
147477.0868	2.97E-02
147513.9606	2.97E-02
147550.8437	2.96E-02
147587.736	2.96E-02
147624.6375	2.96E-02
147661.5482	2.95E-02
147698.4682	2.95E-02
147735.3974	2.95E-02
147772.3358	2.94E-02
147809.2835	2.94E-02
147846.2404	2.94E-02
147883.2065	2.94E-02
147920.1819	2.93E-02
147957.1665	2.93E-02
147994.1604	2.93E-02
148031.1635	2.92E-02
148068.1759	2.92E-02
148105.1976	2.92E-02
148142.2284	2.91E-02
148179.2686	2.91E-02
148216.318	2.91E-02
148253.3767	2.91E-02
148290.4446	2.90E-02
148327.5218	2.90E-02
148364.6083	2.90E-02
148401.7041	2.89E-02
148438.8091	2.89E-02
148475.9234	2.89E-02
148513.047	2.88E-02
148550.1798	2.88E-02
148587.322	2.88E-02
148624.4734	2.88E-02
148661.6342	2.87E-02
148698.8042	2.87E-02
148735.9835	2.87E-02
148773.1721	2.86E-02
148810.37	2.86E-02
148847.5772	2.86E-02
148884.7937	2.86E-02
148922.0195	2.85E-02
148959.2547	2.85E-02
148996.4991	2.85E-02
149033.7528	2.84E-02
149071.0159	2.84E-02
149108.2883	2.84E-02
149145.57	2.83E-02
149182.861	2.83E-02
149220.1613	2.83E-02
149257.471	2.82E-02
149294.79	2.82E-02
149332.1183	2.82E-02
149369.456	2.81E-02
149406.803	2.81E-02
149444.1593	2.80E-02
149481.525	2.80E-02
149518.9	2.80E-02
149556.2843	2.79E-02
149593.678	2.79E-02
149631.0811	2.79E-02
149668.4935	2.79E-02
149705.9153	2.79E-02
149743.3464	2.79E-02
149780.7869	2.78E-02
149818.2367	2.78E-02
149855.6959	2.78E-02
149893.1645	2.78E-02
149930.6424	2.77E-02
149968.1297	2.77E-02
150005.6264	2.77E-02
150043.1325	2.77E-02
150080.6479	2.76E-02
150118.1727	2.76E-02
150155.7069	2.76E-02
150193.2505	2.76E-02
150230.8035	2.75E-02
150268.3658	2.75E-02
150305.9376	2.75E-02
150343.5187	2.75E-02
150381.1093	2.74E-02
150418.7092	2.74E-02
150456.3185	2.74E-02
150493.9373	2.74E-02
150531.5654	2.73E-02
150569.203	2.73E-02
150606.85	2.73E-02
150644.5063	2.73E-02
150682.1721	2.72E-02
150719.8474	2.72E-02
150757.532	2.72E-02
150795.226	2.71E-02
150832.9295	2.71E-02
150870.6424	2.71E-02
150908.3648	2.71E-02
150946.0965	2.70E-02
150983.8378	2.70E-02
151021.5884	2.70E-02
151059.3485	2.70E-02
151097.118	2.69E-02
151134.897	2.69E-02
151172.6854	2.69E-02
151210.4832	2.69E-02
151248.2905	2.68E-02
151286.1073	2.68E-02
151323.9335	2.68E-02
151361.7692	2.67E-02
151399.6143	2.67E-02
151437.4689	2.67E-02
151475.333	2.67E-02
151513.2065	2.66E-02
151551.0895	2.66E-02
151588.982	2.66E-02
151626.8839	2.66E-02
151664.7953	2.65E-02
151702.7162	2.65E-02
151740.6466	2.65E-02
151778.5865	2.65E-02
151816.5358	2.64E-02
151854.4947	2.64E-02
151892.463	2.64E-02
151930.4408	2.63E-02
151968.4282	2.63E-02
152006.425	2.63E-02
152044.4313	2.63E-02
152082.4471	2.62E-02
152120.4724	2.62E-02
152158.5073	2.62E-02
152196.5516	2.62E-02
152234.6055	2.61E-02
152272.6689	2.61E-02
152310.7417	2.61E-02
152348.8242	2.61E-02
152386.9161	2.60E-02
152425.0175	2.60E-02
152463.1285	2.60E-02
152501.249	2.59E-02
152539.3791	2.59E-02
152577.5186	2.59E-02
152615.6677	2.59E-02
152653.8264	2.58E-02
152691.9946	2.58E-02
152730.1723	2.58E-02
152768.3596	2.58E-02
152806.5564	2.57E-02
152844.7628	2.57E-02
152882.9787	2.57E-02
152921.2042	2.57E-02
152959.4393	2.56E-02
152997.6839	2.56E-02
153035.938	2.56E-02
153074.2017	2.56E-02
153112.475	2.55E-02
153150.7579	2.55E-02
153189.0503	2.55E-02
153227.3524	2.55E-02
153265.6639	2.54E-02
153303.9851	2.54E-02
153342.3159	2.54E-02
153380.6562	2.54E-02
153419.0061	2.53E-02
153457.3656	2.53E-02
153495.7347	2.53E-02
153534.1134	2.52E-02
153572.5017	2.52E-02
153610.8996	2.52E-02
153649.3071	2.52E-02
153687.7242	2.51E-02
153726.1509	2.51E-02
153764.5872	2.51E-02
153803.0331	2.51E-02
153841.4886	2.50E-02
153879.9538	2.50E-02
153918.4285	2.50E-02
153956.9129	2.50E-02
153995.4069	2.49E-02
154033.9105	2.49E-02
154072.4238	2.49E-02
154110.9467	2.49E-02
154149.4792	2.48E-02
154188.0213	2.48E-02
154226.5731	2.48E-02
154265.1345	2.48E-02
154303.7056	2.47E-02
154342.2863	2.47E-02
154380.8767	2.47E-02
154419.4767	2.47E-02
154458.0863	2.46E-02
154496.7056	2.46E-02
154535.3346	2.46E-02
154573.9732	2.45E-02
154612.6215	2.45E-02
154651.2795	2.45E-02
154689.9471	2.45E-02
154728.6244	2.44E-02
154767.3113	2.44E-02
154806.0079	2.44E-02
154844.7142	2.44E-02
154883.4302	2.43E-02
154922.1559	2.43E-02
154960.8912	2.43E-02
154999.6362	2.42E-02
155038.391	2.42E-02
155077.1554	2.42E-02
155115.9295	2.41E-02
155154.7132	2.41E-02
155193.5067	2.41E-02
155232.3099	2.40E-02
155271.1228	2.40E-02
155309.9454	2.39E-02
155348.7777	2.39E-02
155387.6197	2.38E-02
155426.4714	2.37E-02
155465.3329	2.36E-02
155504.204	2.35E-02
155543.0849	2.36E-02
155581.9755	2.37E-02
155620.8758	2.37E-02
155659.7859	2.37E-02
155698.7056	2.37E-02
155737.6351	2.37E-02
155776.5744	2.37E-02
155815.5233	2.37E-02
155854.4821	2.37E-02
155893.4505	2.37E-02
155932.4287	2.37E-02
155971.4166	2.36E-02
156010.4143	2.36E-02
156049.4218	2.36E-02
156088.439	2.36E-02
156127.4659	2.36E-02
156166.5026	2.35E-02
156205.5491	2.35E-02
156244.6053	2.35E-02
156283.6713	2.35E-02
156322.7471	2.35E-02
156361.8326	2.34E-02
156400.9279	2.34E-02
156440.033	2.34E-02
156479.1479	2.34E-02
156518.2725	2.33E-02
156557.4069	2.33E-02
156596.5511	2.33E-02
156635.7051	2.33E-02
156674.8689	2.33E-02
156714.0425	2.32E-02
156753.2258	2.32E-02
156792.419	2.32E-02
156831.622	2.32E-02
156870.8347	2.31E-02
156910.0573	2.31E-02
156949.2897	2.31E-02
156988.5319	2.31E-02
157027.7839	2.31E-02
157067.0457	2.30E-02
157106.3173	2.30E-02
157145.5988	2.30E-02
157184.89	2.30E-02
157224.1911	2.29E-02
157263.5021	2.29E-02
157302.8228	2.29E-02
157342.1534	2.29E-02
157381.4938	2.28E-02
157420.8441	2.28E-02
157460.2042	2.28E-02
157499.5741	2.28E-02
157538.9539	2.28E-02
157578.3435	2.27E-02
157617.743	2.27E-02
157657.1523	2.27E-02
157696.5715	2.27E-02
157736.0005	2.26E-02
157775.4394	2.26E-02
157814.8881	2.26E-02
157854.3467	2.26E-02
157893.8152	2.26E-02
157933.2936	2.25E-02
157972.7818	2.25E-02
158012.2799	2.25E-02
158051.7879	2.25E-02
158091.3057	2.24E-02
158130.8334	2.24E-02
158170.371	2.24E-02
158209.9185	2.24E-02
158249.4759	2.23E-02
158289.0432	2.23E-02
158328.6204	2.23E-02
158368.2074	2.23E-02
158407.8044	2.23E-02
158447.4113	2.22E-02
158487.028	2.22E-02
158526.6547	2.22E-02
158566.2913	2.22E-02
158605.9378	2.21E-02
158645.5942	2.21E-02
158685.2605	2.21E-02
158724.9367	2.21E-02
158764.6229	2.21E-02
158804.3189	2.20E-02
158844.0249	2.20E-02
158883.7409	2.20E-02
158923.4667	2.20E-02
158963.2025	2.19E-02
159002.9483	2.19E-02
159042.7039	2.19E-02
159082.4695	2.19E-02
159122.2451	2.19E-02
159162.0306	2.18E-02
159201.826	2.18E-02
159241.6314	2.18E-02
159281.4468	2.18E-02
159321.2721	2.17E-02
159361.1073	2.17E-02
159400.9525	2.17E-02
159440.8077	2.17E-02
159480.6729	2.17E-02
159520.548	2.16E-02
159560.4331	2.16E-02
159600.3281	2.16E-02
159640.2331	2.16E-02
159680.1481	2.16E-02
159720.0731	2.15E-02
159760.0081	2.15E-02
159799.9531	2.15E-02
159839.908	2.15E-02
159879.8729	2.14E-02
159919.8479	2.14E-02
159959.8328	2.14E-02
159999.8277	2.13E-02
160039.8326	2.13E-02
160079.8475	2.13E-02
160119.8725	2.13E-02
160159.9074	2.13E-02
160199.9523	2.13E-02
160240.0073	2.12E-02
160280.0723	2.12E-02
160320.1472	2.12E-02
160360.2322	2.12E-02
160400.3273	2.12E-02
160440.4323	2.11E-02
160480.5474	2.11E-02
160520.6725	2.11E-02
160560.8077	2.11E-02
160600.9529	2.11E-02
160641.1081	2.10E-02
160681.2733	2.10E-02
160721.4486	2.10E-02
160761.634	2.10E-02
160801.8294	2.10E-02
160842.0348	2.09E-02
160882.2503	2.09E-02
160922.4759	2.09E-02
160962.7115	2.09E-02
161002.9571	2.08E-02
161043.2129	2.08E-02
161083.4787	2.08E-02
161123.7545	2.08E-02
161164.0405	2.08E-02
161204.3365	2.07E-02
161244.6425	2.07E-02
161284.9587	2.07E-02
161325.2849	2.07E-02
161365.6213	2.07E-02
161405.9677	2.06E-02
161446.3242	2.06E-02
161486.6908	2.06E-02
161527.0674	2.06E-02
161567.4542	2.06E-02
161607.8511	2.05E-02
161648.2581	2.05E-02
161688.6751	2.05E-02
161729.1023	2.05E-02
161769.5396	2.04E-02
161809.987	2.04E-02
161850.4445	2.04E-02
161890.9121	2.04E-02
161931.3899	2.04E-02
161971.8778	2.03E-02
162012.3757	2.03E-02
162052.8839	2.03E-02
162093.4021	2.03E-02
162133.9305	2.03E-02
162174.469	2.02E-02
162215.0176	2.02E-02
162255.5764	2.02E-02
162296.1453	2.02E-02
162336.7244	2.02E-02
162377.3136	2.01E-02
162417.913	2.01E-02
162458.5225	2.01E-02
162499.1422	2.01E-02
162539.772	2.01E-02
162580.412	2.00E-02
162621.0621	2.00E-02
162661.7224	2.00E-02
162702.3929	2.00E-02
162743.0735	2.00E-02
162783.7644	1.99E-02
162824.4653	1.99E-02
162865.1765	1.99E-02
162905.8979	1.99E-02
162946.6294	1.99E-02
162987.3711	1.98E-02
163028.123	1.98E-02
163068.8851	1.98E-02
163109.6573	1.98E-02
163150.4398	1.98E-02
163191.2325	1.97E-02
163232.0354	1.97E-02
163272.8484	1.97E-02
163313.6717	1.97E-02
163354.5052	1.97E-02
163395.3489	1.96E-02
163436.2028	1.96E-02
163477.0669	1.96E-02
163517.9412	1.96E-02
163558.8258	1.96E-02
163599.7206	1.95E-02
163640.6256	1.95E-02
163681.5408	1.95E-02
163722.4662	1.95E-02
163763.4019	1.95E-02
163804.3479	1.94E-02
163845.304	1.94E-02
163886.2704	1.94E-02
163927.2471	1.94E-02
163968.234	1.94E-02
164009.2311	1.93E-02
164050.2385	1.93E-02
164091.2562	1.93E-02
164132.2841	1.93E-02
164173.3222	1.93E-02
164214.3706	1.92E-02
164255.4293	1.92E-02
164296.4983	1.92E-02
164337.5775	1.92E-02
164378.667	1.92E-02
164419.7667	1.91E-02
164460.8768	1.91E-02
164501.9971	1.91E-02
164543.1277	1.91E-02
164584.2686	1.91E-02
164625.4198	1.91E-02
164666.5812	1.90E-02
164707.753	1.90E-02
164748.935	1.90E-02
164790.1274	1.90E-02
164831.33	1.90E-02
164872.5429	1.89E-02
164913.7662	1.89E-02
164954.9997	1.89E-02
164996.2436	1.89E-02
165037.4978	1.89E-02
165078.7623	1.88E-02
165120.0371	1.88E-02
165161.3222	1.88E-02
165202.6177	1.88E-02
165243.9234	1.88E-02
165285.2395	1.87E-02
165326.566	1.87E-02
165367.9027	1.87E-02
165409.2498	1.87E-02
165450.6073	1.87E-02
165491.9751	1.87E-02
165533.3532	1.86E-02
165574.7417	1.86E-02
165616.1405	1.86E-02
165657.5496	1.86E-02
165698.9692	1.86E-02
165740.399	1.85E-02
165781.8393	1.85E-02
165823.2899	1.85E-02
165864.7508	1.85E-02
165906.2222	1.85E-02
165947.7039	1.84E-02
165989.1959	1.84E-02
166030.6984	1.84E-02
166072.2112	1.84E-02
166113.7344	1.84E-02
166155.268	1.83E-02
166196.812	1.83E-02
166238.3663	1.83E-02
166279.9311	1.83E-02
166321.5062	1.83E-02
166363.0917	1.83E-02
166404.6877	1.82E-02
166446.294	1.82E-02
166487.9107	1.82E-02
166529.5379	1.82E-02
166571.1754	1.82E-02
166612.8234	1.81E-02
166654.4817	1.81E-02
166696.1505	1.81E-02
166737.8297	1.81E-02
166779.5194	1.81E-02
166821.2194	1.81E-02
166862.9299	1.80E-02
166904.6508	1.80E-02
166946.3821	1.80E-02
166988.1239	1.80E-02
167029.8761	1.80E-02
